event_id,cell_id,obj_i,obj_j,t_exit_i,t_entry_j,PET
2709,CELL_O_2,134,166,4.298920903647251,4.4655457448738884,0.16662484122663734
2710,CELL_O_2,134,168,4.298920903647251,4.598845617855199,0.29992471420794775
2711,CELL_O_2,166,261,5.931844347668299,7.631417728180003,1.699573380511704
2712,CELL_O_2,168,261,5.931844347668299,7.631417728180003,1.699573380511704
2713,CELL_O_2,253,293,8.564516839049174,8.931091489747777,0.3665746506986025
2714,CELL_O_2,261,293,8.831116585011793,8.931091489747777,0.09997490473598347
2715,CELL_V_9,103,73,1.9328481582289965,2.1327979677009616,0.19994980947196517
2716,CELL_U_9,101,73,2.6993224278715293,3.0992220468154597,0.39989961894393034
2717,CELL_U_9,101,136,2.6993224278715293,3.36582179277808,0.6664993649065507
2718,CELL_U_9,102,136,3.1325470150607875,3.36582179277808,0.23327477771729255
2719,CELL_U_9,103,73,2.5993475231355467,3.0992220468154597,0.4998745236799129
2720,CELL_U_9,103,136,2.5993475231355467,3.36582179277808,0.7664742696425333
2721,CELL_T_9,73,73,4.432220776628561,4.598845617855199,0.16662484122663823
2722,CELL_T_9,102,73,3.565771602250045,4.03232115768463,0.4665495554345851
2723,CELL_T_9,102,73,3.565771602250045,4.598845617855199,1.0330740156051537
2724,CELL_T_9,102,145,3.565771602250045,3.6324215387407004,0.0666499364906552
2725,CELL_T_9,135,73,3.7657214117220104,4.03232115768463,0.2665997459626199
2726,CELL_T_9,135,73,3.7657214117220104,4.598845617855199,0.8331242061331885
2727,CELL_T_9,136,73,3.8990212847033203,4.03232115768463,0.13329987298130996
2728,CELL_T_9,136,73,3.8990212847033203,4.598845617855199,0.6998243331518785
2729,CELL_T_9,145,73,4.2322709671565955,4.598845617855199,0.3665746506986034
2730,CELL_R_8,73,73,7.964667410633278,8.031317347123933,0.06664993649065476
2731,CELL_R_8,181,73,7.198193140990745,8.031317347123933,0.8331242061331876
2732,CELL_R_8,181,181,7.198193140990745,7.264843077481401,0.06664993649065565
2733,CELL_R_8,181,73,7.264843077481401,8.031317347123933,0.766474269642532
2734,CELL_R_8,182,73,6.198444093630919,6.664993649065505,0.466549555434586
2735,CELL_R_8,182,73,6.198444093630919,8.031317347123933,1.8328732534930134
2736,CELL_R_8,182,181,6.198444093630919,7.264843077481401,1.0663989838504815
2737,CELL_R_8,182,218,6.198444093630919,6.265094030121575,0.06664993649065565
2738,CELL_R_8,182,223,6.198444093630919,6.798293522046815,0.5998494284158955
2739,CELL_R_8,208,73,5.765219506441662,6.664993649065505,0.8997741426238433
2740,CELL_R_8,208,181,5.765219506441662,7.264843077481401,1.4996235710397388
2741,CELL_R_8,208,208,5.765219506441662,5.831869442932317,0.06664993649065476
2742,CELL_R_8,208,218,5.765219506441662,6.265094030121575,0.4998745236799129
2743,CELL_R_8,208,223,5.765219506441662,6.798293522046815,1.0330740156051528
2744,CELL_R_8,208,73,7.631417728180003,8.031317347123933,0.39989961894392945
2745,CELL_R_8,218,73,6.664993649065505,8.031317347123933,1.3663236980584275
2746,CELL_R_8,218,181,6.664993649065505,7.264843077481401,0.5998494284158955
2747,CELL_R_8,218,223,6.664993649065505,6.798293522046815,0.13329987298130952
2748,CELL_R_8,223,73,7.5980927599346755,8.031317347123933,0.43322458718925727
2749,CELL_W_12,76,115,2.199447904191617,2.2994228089275994,0.09997490473598258
2750,CELL_W_12,76,156,2.199447904191617,4.165621030665941,1.9661731264743239
2751,CELL_W_12,115,156,3.998996189439303,4.165621030665941,0.1666248412266378
2752,CELL_Y_3,78,150,5.265344982761749,6.06514422064961,0.7997992378878607
2753,CELL_Y_3,78,203,5.265344982761749,5.598594665215024,0.3332496824532747
2754,CELL_Y_3,78,204,5.265344982761749,5.698569569951006,0.43322458718925727
2755,CELL_Y_3,81,124,4.432220776628561,5.032070205044456,0.5998494284158955
2756,CELL_Y_3,81,150,4.432220776628561,6.06514422064961,1.6329234440210492
2757,CELL_Y_3,81,173,4.432220776628561,4.832120395572491,0.39989961894393034
2758,CELL_Y_3,81,180,4.432220776628561,5.032070205044456,0.5998494284158955
2759,CELL_Y_3,81,203,4.432220776628561,5.598594665215024,1.1663738885864632
2760,CELL_Y_3,81,204,4.432220776628561,5.698569569951006,1.2663487933224458
2761,CELL_Y_3,92,92,2.1327979677009616,2.2327728724369442,0.09997490473598258
2762,CELL_Y_3,92,92,2.1327979677009616,2.5660225548902194,0.4332245871892577
2763,CELL_Y_3,92,92,2.1327979677009616,2.799297332607512,0.6664993649065503
2764,CELL_Y_3,92,92,2.1327979677009616,3.1325470150607875,0.9997490473598258
2765,CELL_Y_3,92,98,2.1327979677009616,2.4327226819089094,0.29992471420794775
2766,CELL_Y_3,92,98,2.1327979677009616,2.532697586644892,0.39989961894393034
2767,CELL_Y_3,92,149,2.1327979677009616,3.8990212847033203,1.7662233170023587
2768,CELL_Y_3,92,151,2.1327979677009616,3.998996189439303,1.8661982217383413
2769,CELL_Y_3,92,92,2.2327728724369442,2.5660225548902194,0.33324968245327513
2770,CELL_Y_3,92,92,2.2327728724369442,2.799297332607512,0.5665244601705677
2771,CELL_Y_3,92,92,2.2327728724369442,3.1325470150607875,0.8997741426238433
2772,CELL_Y_3,92,98,2.2327728724369442,2.4327226819089094,0.19994980947196517
2773,CELL_Y_3,92,98,2.2327728724369442,2.532697586644892,0.29992471420794775
2774,CELL_Y_3,92,149,2.2327728724369442,3.8990212847033203,1.666248412266376
2775,CELL_Y_3,92,151,2.2327728724369442,3.998996189439303,1.7662233170023587
2776,CELL_Y_3,92,92,2.732647396116857,2.799297332607512,0.06664993649065476
2777,CELL_Y_3,92,92,2.732647396116857,3.1325470150607875,0.39989961894393034
2778,CELL_Y_3,92,149,2.732647396116857,3.8990212847033203,1.1663738885864632
2779,CELL_Y_3,92,151,2.732647396116857,3.998996189439303,1.2663487933224458
2780,CELL_Y_3,92,92,2.9325972055888223,3.1325470150607875,0.19994980947196517
2781,CELL_Y_3,92,149,2.9325972055888223,3.8990212847033203,0.966424079114498
2782,CELL_Y_3,92,151,2.9325972055888223,3.998996189439303,1.0663989838504806
2783,CELL_Y_3,92,173,2.9325972055888223,4.832120395572491,1.8995231899836686
2784,CELL_Y_3,92,124,3.1325470150607875,5.032070205044456,1.8995231899836686
2785,CELL_Y_3,92,149,3.1325470150607875,3.8990212847033203,0.7664742696425328
2786,CELL_Y_3,92,151,3.1325470150607875,3.998996189439303,0.8664491743785154
2787,CELL_Y_3,92,173,3.1325470150607875,4.832120395572491,1.6995733805117035
2788,CELL_Y_3,92,180,3.1325470150607875,5.032070205044456,1.8995231899836686
2789,CELL_Y_3,98,92,2.2327728724369442,2.5660225548902194,0.33324968245327513
2790,CELL_Y_3,98,92,2.2327728724369442,2.799297332607512,0.5665244601705677
2791,CELL_Y_3,98,92,2.2327728724369442,3.1325470150607875,0.8997741426238433
2792,CELL_Y_3,98,98,2.2327728724369442,2.4327226819089094,0.19994980947196517
2793,CELL_Y_3,98,98,2.2327728724369442,2.532697586644892,0.29992471420794775
2794,CELL_Y_3,98,149,2.2327728724369442,3.8990212847033203,1.666248412266376
2795,CELL_Y_3,98,151,2.2327728724369442,3.998996189439303,1.7662233170023587
2796,CELL_Y_3,98,92,2.4660476501542368,2.5660225548902194,0.09997490473598258
2797,CELL_Y_3,98,92,2.4660476501542368,2.799297332607512,0.33324968245327513
2798,CELL_Y_3,98,92,2.4660476501542368,3.1325470150607875,0.6664993649065507
2799,CELL_Y_3,98,98,2.4660476501542368,2.532697586644892,0.0666499364906552
2800,CELL_Y_3,98,149,2.4660476501542368,3.8990212847033203,1.4329736345490836
2801,CELL_Y_3,98,151,2.4660476501542368,3.998996189439303,1.5329485392850661
2802,CELL_Y_3,98,124,3.532446634004718,5.032070205044456,1.4996235710397383
2803,CELL_Y_3,98,149,3.532446634004718,3.8990212847033203,0.3665746506986025
2804,CELL_Y_3,98,151,3.532446634004718,3.998996189439303,0.4665495554345851
2805,CELL_Y_3,98,173,3.532446634004718,4.832120395572491,1.2996737615677731
2806,CELL_Y_3,98,180,3.532446634004718,5.032070205044456,1.4996235710397383
2807,CELL_Y_3,124,150,5.032070205044456,6.06514422064961,1.0330740156051537
2808,CELL_Y_3,124,203,5.032070205044456,5.598594665215024,0.5665244601705677
2809,CELL_Y_3,124,204,5.032070205044456,5.698569569951006,0.6664993649065503
2810,CELL_Y_3,149,249,6.931593395028125,7.431467918708038,0.4998745236799129
2811,CELL_Y_3,149,249,6.931593395028125,7.764717601161314,0.8331242061331885
2812,CELL_Y_3,149,249,6.931593395028125,7.898017474142623,0.966424079114498
2813,CELL_Y_3,149,251,6.931593395028125,8.331242061331881,1.3996486663037562
2814,CELL_Y_3,149,265,6.931593395028125,7.731392632915986,0.7997992378878607
2815,CELL_Y_3,149,269,6.931593395028125,7.931342442387951,0.9997490473598258
2816,CELL_Y_3,149,279,6.931593395028125,8.297917093086554,1.3663236980584283
2817,CELL_Y_3,150,249,6.698318617310832,7.431467918708038,0.7331493013972059
2818,CELL_Y_3,150,249,6.698318617310832,7.764717601161314,1.0663989838504815
2819,CELL_Y_3,150,249,6.698318617310832,7.898017474142623,1.199698856831791
2820,CELL_Y_3,150,251,6.698318617310832,8.331242061331881,1.6329234440210492
2821,CELL_Y_3,150,265,6.698318617310832,7.731392632915986,1.0330740156051537
2822,CELL_Y_3,150,269,6.698318617310832,7.931342442387951,1.2330238250771188
2823,CELL_Y_3,150,279,6.698318617310832,8.297917093086554,1.5995984757757213
2824,CELL_Y_3,151,249,6.165119125385592,7.431467918708038,1.2663487933224458
2825,CELL_Y_3,151,249,6.165119125385592,7.764717601161314,1.5995984757757213
2826,CELL_Y_3,151,249,6.165119125385592,7.898017474142623,1.7328983487570309
2827,CELL_Y_3,151,265,6.165119125385592,7.731392632915986,1.5662735075303935
2828,CELL_Y_3,151,269,6.165119125385592,7.931342442387951,1.7662233170023587
2829,CELL_Y_3,173,249,7.5647677916893485,7.764717601161314,0.19994980947196517
2830,CELL_Y_3,173,249,7.5647677916893485,7.898017474142623,0.3332496824532747
2831,CELL_Y_3,173,249,7.5647677916893485,9.231016203955724,1.6662484122663752
2832,CELL_Y_3,173,251,7.5647677916893485,8.331242061331881,0.7664742696425328
2833,CELL_Y_3,173,265,7.5647677916893485,7.731392632915986,0.16662484122663734
2834,CELL_Y_3,173,269,7.5647677916893485,7.931342442387951,0.3665746506986025
2835,CELL_Y_3,173,279,7.5647677916893485,8.297917093086554,0.733149301397205
2836,CELL_Y_3,173,288,7.5647677916893485,9.131041299219742,1.5662735075303935
2837,CELL_Y_3,173,288,7.5647677916893485,9.29766614044638,1.7328983487570309
2838,CELL_Y_3,180,249,6.59834371257485,7.431467918708038,0.8331242061331885
2839,CELL_Y_3,180,249,6.59834371257485,7.764717601161314,1.166373888586464
2840,CELL_Y_3,180,249,6.59834371257485,7.898017474142623,1.2996737615677736
2841,CELL_Y_3,180,251,6.59834371257485,8.331242061331881,1.7328983487570317
2842,CELL_Y_3,180,265,6.59834371257485,7.731392632915986,1.1330489203411362
2843,CELL_Y_3,180,269,6.59834371257485,7.931342442387951,1.3329987298131014
2844,CELL_Y_3,180,279,6.59834371257485,8.297917093086554,1.699573380511704
2845,CELL_Y_3,203,249,7.764717601161314,7.898017474142623,0.13329987298130952
2846,CELL_Y_3,203,249,7.764717601161314,9.231016203955724,1.46629860279441
2847,CELL_Y_3,203,251,7.764717601161314,8.331242061331881,0.5665244601705677
2848,CELL_Y_3,203,269,7.764717601161314,7.931342442387951,0.16662484122663734
2849,CELL_Y_3,203,279,7.764717601161314,8.297917093086554,0.5331994919252399
2850,CELL_Y_3,203,288,7.764717601161314,9.131041299219742,1.3663236980584283
2851,CELL_Y_3,203,288,7.764717601161314,9.29766614044638,1.5329485392850657
2852,CELL_Y_3,203,288,7.764717601161314,9.597590854654326,1.8328732534930126
2853,CELL_Y_3,249,249,7.631417728180003,7.764717601161314,0.1332998729813104
2854,CELL_Y_3,249,249,7.631417728180003,7.898017474142623,0.2665997459626199
2855,CELL_Y_3,249,249,7.631417728180003,9.231016203955724,1.5995984757757205
2856,CELL_Y_3,249,251,7.631417728180003,8.331242061331881,0.6998243331518781
2857,CELL_Y_3,249,265,7.631417728180003,7.731392632915986,0.09997490473598258
2858,CELL_Y_3,249,269,7.631417728180003,7.931342442387951,0.29992471420794775
2859,CELL_Y_3,249,279,7.631417728180003,8.297917093086554,0.6664993649065503
2860,CELL_Y_3,249,288,7.631417728180003,9.131041299219742,1.4996235710397388
2861,CELL_Y_3,249,288,7.631417728180003,9.29766614044638,1.666248412266376
2862,CELL_Y_3,249,288,7.631417728180003,9.597590854654326,1.966173126474323
2863,CELL_Y_3,249,249,7.798042569406641,7.898017474142623,0.09997490473598258
2864,CELL_Y_3,249,249,7.798042569406641,9.231016203955724,1.432973634549083
2865,CELL_Y_3,249,251,7.798042569406641,8.331242061331881,0.5331994919252407
2866,CELL_Y_3,249,269,7.798042569406641,7.931342442387951,0.1332998729813104
2867,CELL_Y_3,249,279,7.798042569406641,8.297917093086554,0.4998745236799129
2868,CELL_Y_3,249,288,7.798042569406641,9.131041299219742,1.3329987298131014
2869,CELL_Y_3,249,288,7.798042569406641,9.29766614044638,1.4996235710397388
2870,CELL_Y_3,249,288,7.798042569406641,9.597590854654326,1.7995482852476856
2871,CELL_Y_3,249,249,9.064391362729086,9.231016203955724,0.16662484122663734
2872,CELL_Y_3,249,288,9.064391362729086,9.131041299219742,0.06664993649065565
2873,CELL_Y_3,249,288,9.064391362729086,9.29766614044638,0.233274777717293
2874,CELL_Y_3,249,288,9.064391362729086,9.597590854654326,0.5331994919252399
2875,CELL_Y_3,251,249,8.331242061331881,9.231016203955724,0.8997741426238424
2876,CELL_Y_3,251,288,8.331242061331881,9.131041299219742,0.7997992378878607
2877,CELL_Y_3,251,288,8.331242061331881,9.29766614044638,0.966424079114498
2878,CELL_Y_3,251,288,8.331242061331881,9.597590854654326,1.2663487933224449
2879,CELL_Y_3,288,249,9.197691235710398,9.231016203955724,0.03332496824532605
2880,CELL_Y_3,288,288,9.197691235710398,9.29766614044638,0.0999749047359817
2881,CELL_Y_3,288,288,9.197691235710398,9.597590854654326,0.39989961894392856
2882,CELL_Y_3,288,288,9.330991108691707,9.597590854654326,0.26659974596261904
2883,CELL_Z_1,8,124,0.8997741426238431,2.732647396116857,1.8328732534930139
2884,CELL_Z_1,124,143,3.3324968245327526,3.49912166575939,0.16662484122663734
2885,CELL_Z_1,124,158,3.3324968245327526,4.732145490836508,1.3996486663037557
2886,CELL_Z_1,124,178,3.3324968245327526,4.998745236799128,1.6662484122663757
2887,CELL_Z_1,111,158,3.7990463799673377,4.732145490836508,0.9330991108691706
2888,CELL_Z_1,111,178,3.7990463799673377,4.998745236799128,1.1996988568317906
2889,CELL_Z_1,117,158,3.6324215387407004,4.732145490836508,1.099723952095808
2890,CELL_Z_1,117,178,3.6324215387407004,4.998745236799128,1.366323698058428
2891,CELL_Z_1,143,158,3.7990463799673377,4.732145490836508,0.9330991108691706
2892,CELL_Z_1,143,178,3.7990463799673377,4.998745236799128,1.1996988568317906
2893,CELL_Z_1,158,229,5.1653700780257665,6.798293522046815,1.6329234440210483
2894,CELL_Z_1,178,229,5.631919633460352,6.798293522046815,1.1663738885864632
2895,CELL_Z_1,178,255,5.631919633460352,7.5647677916893485,1.932848158228997
2896,CELL_Z_1,229,255,7.064893268009436,7.5647677916893485,0.4998745236799129
2897,CELL_Z_1,229,230,7.064893268009436,7.664742696425331,0.5998494284158955
2898,CELL_Z_1,229,268,7.064893268009436,8.231267156595898,1.1663738885864623
2899,CELL_Z_1,229,175,7.064893268009436,8.497866902558519,1.432973634549083
2900,CELL_Z_1,255,268,8.197942188350572,8.231267156595898,0.03332496824532605
2901,CELL_Z_1,255,175,8.197942188350572,8.497866902558519,0.29992471420794686
2902,CELL_Z_1,255,275,8.197942188350572,9.364316076937035,1.1663738885864632
2903,CELL_Z_1,255,291,8.197942188350572,9.364316076937035,1.1663738885864632
2904,CELL_Z_1,230,268,7.764717601161314,8.231267156595898,0.4665495554345842
2905,CELL_Z_1,230,175,7.764717601161314,8.497866902558519,0.733149301397205
2906,CELL_Z_1,230,275,7.764717601161314,9.364316076937035,1.5995984757757213
2907,CELL_Z_1,230,291,7.764717601161314,9.364316076937035,1.5995984757757213
2908,CELL_Z_1,268,175,8.331242061331881,8.497866902558519,0.16662484122663734
2909,CELL_Z_1,268,275,8.331242061331881,9.364316076937035,1.0330740156051537
2910,CELL_Z_1,268,291,8.331242061331881,9.364316076937035,1.0330740156051537
2911,CELL_Z_1,175,275,8.531191870803847,9.364316076937035,0.8331242061331885
2912,CELL_Z_1,175,291,8.531191870803847,9.364316076937035,0.8331242061331885
2913,CELL_F_1,86,46,2.8326223008528397,3.1991969515514422,0.3665746506986025
2914,CELL_F_1,86,118,2.8326223008528397,3.032572110324805,0.19994980947196517
2915,CELL_F_1,86,118,2.8326223008528397,3.1325470150607875,0.29992471420794775
2916,CELL_F_1,86,119,2.8326223008528397,2.9659221738341497,0.13329987298130996
2917,CELL_F_1,118,46,3.032572110324805,3.1991969515514422,0.16662484122663734
2918,CELL_F_1,118,118,3.032572110324805,3.1325470150607875,0.09997490473598258
2919,CELL_F_1,119,46,2.8992722373434945,3.1991969515514422,0.29992471420794775
2920,CELL_F_1,119,118,2.8992722373434945,3.032572110324805,0.1332998729813104
2921,CELL_F_1,119,118,2.8992722373434945,3.1325470150607875,0.233274777717293
2922,CELL_F_1,119,119,2.8992722373434945,2.9659221738341497,0.0666499364906552
2923,CELL_F_1,119,46,2.9659221738341497,3.1991969515514422,0.23327477771729255
2924,CELL_F_1,119,118,2.9659221738341497,3.032572110324805,0.0666499364906552
2925,CELL_F_1,119,118,2.9659221738341497,3.1325470150607875,0.1666248412266378
2926,CELL_V_5,91,91,5.6652446017056795,5.765219506441662,0.09997490473598258
2927,CELL_U_5,91,91,5.731894538196334,5.798544474686989,0.06664993649065476
2928,CELL_X_3,92,92,2.7659723643621845,2.999247142079477,0.23327477771729255
2929,CELL_X_3,92,124,3.0992220468154597,5.065395173289784,1.9661731264743243
2930,CELL_X_3,92,154,3.0992220468154597,5.065395173289784,1.9661731264743243
2931,CELL_B_2,202,281,6.498368807838867,8.331242061331881,1.8328732534930143
2932,CELL_P_1,108,108,2.9659221738341497,3.032572110324805,0.0666499364906552
2933,CELL_P_2,108,108,2.999247142079477,3.0992220468154597,0.09997490473598258
2934,CELL_O_1,108,108,4.065646125929958,4.1989459989112685,0.1332998729813104
2935,CELL_H_2,119,171,4.632170586100526,5.598594665215024,0.966424079114498
2936,CELL_H_2,119,171,4.632170586100526,5.965169315913627,1.3329987298131014
2937,CELL_H_2,119,172,4.632170586100526,5.531944728724369,0.8997741426238433
2938,CELL_H_2,119,174,4.632170586100526,4.865445363817819,0.233274777717293
2939,CELL_H_2,119,185,4.632170586100526,5.531944728724369,0.8997741426238433
2940,CELL_H_2,119,198,4.632170586100526,5.498619760479041,0.8664491743785154
2941,CELL_H_2,119,219,4.632170586100526,6.298418998366902,1.666248412266376
2942,CELL_H_2,119,219,4.632170586100526,6.3983939031028845,1.7662233170023587
2943,CELL_H_2,119,219,4.632170586100526,6.565018744329523,1.932848158228997
2944,CELL_H_2,171,171,5.8985193794229716,5.965169315913627,0.06664993649065565
2945,CELL_H_2,171,219,5.8985193794229716,6.298418998366902,0.39989961894393034
2946,CELL_H_2,171,219,5.8985193794229716,6.3983939031028845,0.4998745236799129
2947,CELL_H_2,171,219,5.8985193794229716,6.565018744329523,0.6664993649065512
2948,CELL_H_2,171,219,5.965169315913627,6.298418998366902,0.3332496824532747
2949,CELL_H_2,171,219,5.965169315913627,6.3983939031028845,0.43322458718925727
2950,CELL_H_2,171,219,5.965169315913627,6.565018744329523,0.5998494284158955
2951,CELL_H_2,172,171,5.631919633460352,5.965169315913627,0.3332496824532756
2952,CELL_H_2,172,219,5.631919633460352,6.298418998366902,0.6664993649065503
2953,CELL_H_2,172,219,5.631919633460352,6.3983939031028845,0.7664742696425328
2954,CELL_H_2,172,219,5.631919633460352,6.565018744329523,0.9330991108691711
